Id,Projectnaamafkorting,Buurtcode,Buurtnaam,Wijkcode,Wijknaam,Gebiedcode,Gebiednaam,Stadsdeelcode,Stadsdeelnaam,Zelfbouw,Socialehuurcorporatie,Plaberumpublicatie,Startbouwgepland,Startbouwgerealiseerd,Socialehuurzelfstperm,Middeldurehuur,Socialekoop,Vrijesectorhuur,Vrijesectorkoop,Vrijesectornb,Onbekend,Jongeren,Studenten,Shonzelfstenoftijdelijk,Onzelfstandig,Tijdelijk,Totaal,Totaalzelfstperm,Peildatum,Geometrie
6940,Noordzijde E-buurt-Oost kavel 2,TE01,E-buurt,TE,Ganzenhoef e.o.,GT23,Bijlmer-Oost,T,Zuidoost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-10-02,,89,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,89,89,2023-07-01,"SRID=28992;MULTIPOLYGON (((126462.0248599456 482156.3149941495, 126419.3728730241 482207.6326804096, 126405.5933956439 482216.7249543906, 126393.4074198785 482220.8010606321, 126343.0769185982 482195.0563284628, 126387.216921545 482115.9127973806, 126462.0248599456 482156.3149941495)))"
6951,BSH k1a Klaprozenweg,NB05,Buiksloterham-Noord,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-07-18,,36,48,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,84,84,2023-07-01,"SRID=28992;MULTIPOLYGON (((121952.0639206254 490400.6046241545, 121923.671404028 490417.8870255616, 121889.5180869616 490365.2168498447, 121916.4704034417 490346.4942483203, 121952.0639206254 490400.6046241545)))"
7037,Zuidas A ~ F.Roeske / Plato,KP01,Zuidas-Noord,KP,Zuidas,GK12,"Buitenveldert, Zuidas",K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-03-17,,180,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,180,180,2023-07-01,"SRID=28992;MULTIPOLYGON (((119177.8702401863 483834.0415484447, 119169.5998817608 483933.1300393754, 119111.7737126916 483929.2103790346, 119120.1033351148 483828.1185269167, 119177.8702401863 483834.0415484447)))"
7059,2e fase Eendrachtsparkbuurt 2b,FB03,Ruys de Beerenbrouckbuurt,FB,Geuzenveld,GF07,"Geuzenveld, Slotermeer",F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-12-29,,0,0,0,0,96,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,96,96,2023-07-01,"SRID=28992;MULTIPOLYGON (((115377.3063769807 488295.3654825173, 115374.4707598936 488349.2428070173, 115302.5661770541 488348.1517914741, 115303.5151929605 488296.8488006663, 115377.3063769807 488295.3654825173)), ((115285.5208067975 488294.5456790267, 115283.9744360161 488347.7450695561, 115216.8800843527 488344.5135842494, 115217.3694620617 488295.4285425433, 115285.5208067975 488294.5456790267)))"
7099,Zuidas/Ravel_ontwikkelveld_2 - Ravel ontwikkelveld 2 fase 2 kavels D E F,KP05,Vivaldi,KP,Zuidas,GK12,"Buitenveldert, Zuidas",K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2027-03-31,,135,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,135,135,2023-07-01,"SRID=28992;MULTIPOLYGON (((120353.6424356939 483259.0745460784, 120321.2237521043 483315.8720797274, 120429.6645347617 483316.8517285791, 120429.4413494476 483266.4490639013, 120353.6424356939 483259.0745460784)))"
7100,Zuidas/Ravel_ontwikkelveld_2 - Ravel ontwikkelveld 2 fase 3 kavels G H,KP05,Vivaldi,KP,Zuidas,GK12,"Buitenveldert, Zuidas",K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2030-09-23,,0,0,0,0,270,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,270,270,2023-07-01,"SRID=28992;MULTIPOLYGON (((120593.8357540156 483302.6496334008, 120536.0180251371 483302.2002282783, 120536.5266652445 483265.2033538061, 120594.8126134833 483263.5752546933, 120593.8357540156 483302.6496334008)), ((120678.6605128764 483193.5002517381, 120725.0825428162 483193.3003820276, 120725.2044981899 483240.3545757203, 120682.8783628582 483240.4258557689, 120678.6605128764 483193.5002517381)), ((120725.2884789139 483262.2848252293, 120725.080703172 483301.107513465, 120688.4195169174 483301.2507206647, 120684.8723464661 483262.5542480755, 120725.2884789139 483262.2848252293)))"
7119,Havenstraatterrein blok 1,KB02,Schinkelbuurt-Zuid,KB,Schinkelbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2026-03-09,,150,243,0,0,0,104,0,n.b.,n.b.,n.b.,n.b.,n.b.,497,497,2023-07-01,"SRID=28992;MULTIPOLYGON (((118786.5918478168 484639.4716275777, 118749.6010702468 484687.1432727652, 118685.5797434028 484626.304814363, 118715.3404647652 484586.0295094891, 118786.5918478168 484639.4716275777)), ((118838.8780086506 484679.8126758734, 118814.3846359221 484740.6332643498, 118791.9768421426 484732.6749198727, 118762.1915358102 484703.6298394904, 118803.1737939293 484652.0346431524, 118838.8780086506 484679.8126758734)))"
7124,Osdorpplein Zuid 1.1 / SDK-locatie/ The Mix,FK03,Osdorpplein e.o.,FK,Osdorp-Oost,GF08,Osdorp,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-09-01,,162,16,0,0,350,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,528,528,2023-07-01,"SRID=28992;MULTIPOLYGON (((115498.6942818899 485723.2892829835, 115494.1146729184 485737.5683803188, 115418.9030064394 485712.8014065586, 115423.4280146465 485698.5338026753, 115498.6942818899 485723.2892829835)), ((115518.5670121852 485661.1534010747, 115514.3207768251 485674.5396576987, 115438.3017409266 485649.4450318364, 115442.4811346735 485635.3916290518, 115477.7230934039 485648.1390133894, 115518.5670121852 485661.1534010747)))"
7141,IJburg 2/Buiteneiland - Realiseren woningen Buiteneiland 5de tranche,MK01,Buiteneiland,MK,IJburg-Oost,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2041-01-07,,0,0,0,0,0,0,100,n.b.,n.b.,n.b.,n.b.,n.b.,100,100,2023-07-01,"SRID=28992;MULTIPOLYGON (((130385.398000428 486489.3938345427, 130384.9787975024 486487.2818608523, 130386.2063950162 486487.5984132647, 130409.130983643 486386.0091258392, 130515.2276738471 486422.3221476757, 130583.4270770788 486713.8364246562, 130357.6144814371 486640.743653659, 130385.398000428 486489.3938345427)))"
7208,NDSM_Kavel  A4_A7 transformatie bestaande bedrijven - A7': Bouw kavel A7' (voorlopig obv 30-40-30),NB03,NDSM terrein,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2026-01-23,,95,126,0,0,0,95,0,n.b.,n.b.,n.b.,n.b.,n.b.,316,316,2023-07-01,"SRID=28992;MULTIPOLYGON (((121466.1934214206 490749.3881656099, 121432.0007547378 490706.2562396635, 121345.5134213635 490772.8537211765, 121364.2858658168 490795.6488322984, 121396.690680647 490772.6302396949, 121410.770013987 490792.073128593, 121466.1934214206 490749.3881656099)))"
7264,Food Center Amsterdam (1a),EG03,Markthallen,EG,Centrale Markt,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-04-07,,96,0,0,0,0,176,0,n.b.,n.b.,n.b.,n.b.,n.b.,272,272,2023-07-01,"SRID=28992;MULTIPOLYGON (((119401.8724589881 487827.2929563501, 119482.9693277774 487807.6469543335, 119483.0222354888 487807.4548591765, 119410.2119328937 487795.8511620893, 119400.4263356451 487826.9768524289, 119401.8724589881 487827.2929563501)))"
7265,Food Center Amsterdam (1b),EG03,Markthallen,EG,Centrale Markt,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-01-06,,0,0,0,0,0,168,0,n.b.,n.b.,n.b.,n.b.,n.b.,168,168,2023-07-01,"SRID=28992;MULTIPOLYGON (((119482.9693277774 487807.6469543335, 119401.8724589881 487827.2929563501, 119473.2604760202 487842.8974566294, 119482.9693277774 487807.6469543335)))"
7266,Food Center Amsterdam (2),EG03,Markthallen,EG,Centrale Markt,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2026-01-05,,0,0,0,0,0,151,0,n.b.,n.b.,n.b.,n.b.,n.b.,151,151,2023-07-01,"SRID=28992;MULTIPOLYGON (((119462.599422488 487883.9322440663, 119452.9129500669 487919.3854742236, 119379.868622881 487903.4444415894, 119389.722986285 487872.4517296996, 119462.599422488 487883.9322440663)))"
7267,Food Center Amsterdam (3),EG03,Markthallen,EG,Centrale Markt,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2027-02-08,,0,0,0,0,0,217,0,n.b.,n.b.,n.b.,n.b.,n.b.,217,217,2023-07-01,"SRID=28992;MULTIPOLYGON (((119447.5046940962 487952.2487190525, 119437.6838958265 487987.9254911926, 119364.7615642285 487971.7723993197, 119374.622257455 487940.7462248547, 119447.5046940962 487952.2487190525)))"
7268,Food Center Amsterdam (4),EG03,Markthallen,EG,Centrale Markt,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2028-01-10,,78,0,0,0,0,23,0,n.b.,n.b.,n.b.,n.b.,n.b.,101,101,2023-07-01,"SRID=28992;MULTIPOLYGON (((119425.2739246496 488024.2996925343, 119415.5206452564 488059.8536339264, 119342.6136387899 488043.8009079242, 119352.4053892367 488012.697292339, 119425.2739246496 488024.2996925343)))"
7269,FoodCenterAmsterdam(5),EG03,Markthallen,EG,Centrale Markt,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2029-09-03,,0,0,0,0,0,209,0,n.b.,n.b.,n.b.,n.b.,n.b.,209,209,2023-07-01,"SRID=28992;MULTIPOLYGON (((119407.7829602011 488091.6210465898, 119398.0224163766 488127.0749399045, 119325.1239536213 488111.1336862833, 119334.9077598729 488079.9076915766, 119407.7829602011 488091.6210465898)))"
7282,Nieuwendam Nrd IJdoornschool,NJ05,Werengouw-Midden,NJ,Waterlandpleinbuurt,GN20,Noord-Oost,N,Noord,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2024-03-01,,141,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,141,141,2023-07-01,"SRID=28992;MULTIPOLYGON (((125417.1285180457 489340.0810067463, 125508.3111525159 489379.5914581845, 125469.3116230891 489471.6207948189, 125417.1285180457 489340.0810067463)))"
7330,Kenniskwartier kavel 2B,KP03,VU-kwartier,KP,Zuidas,GK12,"Buitenveldert, Zuidas",K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-02-17,,107,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,107,107,2023-07-01,"SRID=28992;MULTIPOLYGON (((119469.3228560869 483441.5087378008, 119469.5150570712 483401.8960072641, 119497.8747658046 483402.7936783968, 119485.5281507194 483382.4091398308, 119508.5043336917 483382.4665605898, 119545.4721870928 483445.0674362695, 119469.3228560869 483441.5087378008)))"
7331,Kenniskwartier kavel 2C,KP03,VU-kwartier,KP,Zuidas,GK12,"Buitenveldert, Zuidas",K,Zuid,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2027-06-02,,0,63,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,63,63,2023-07-01,"SRID=28992;MULTIPOLYGON (((119466.4085230218 483340.4985121904, 119485.3032656139 483340.6964519545, 119508.5043336917 483382.4665605898, 119485.5281507194 483382.4091398308, 119476.0702997557 483365.6756973066, 119466.867929887 483365.5193404194, 119466.6547985238 483354.8391625952, 119466.4085230218 483340.4985121904)))"
7376,Stadswerf Oostenburg kv.12,AK04,Oostenburg,AK,Oostelijke Eilanden/Kadijken,GA02,Centrum-Oost,A,Centrum,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-01,,32,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,32,32,2023-07-01,"SRID=28992;MULTIPOLYGON (((123911.9000892547 487163.7004602085, 123894.4000892386 487146.1004602003, 123867.8000892148 487172.0004602147, 123885.4000892309 487189.2004602207, 123911.9000892547 487163.7004602085)))"
7377,Stadswerf Oostenburg kv.10 Oosterlingen,AK04,Oostenburg,AK,Oostelijke Eilanden/Kadijken,GA02,Centrum-Oost,A,Centrum,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-01,,60,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,60,60,2023-07-01,"SRID=28992;MULTIPOLYGON (((123968.1253799995 487242.3367195267, 123954.7187806584 487255.7842846414, 123936.0778011655 487236.1070464106, 123949.6111850992 487223.3262398401, 123968.1253799995 487242.3367195267)))"
7380,Stadswerf Oostenburg kv.9,AK04,Oostenburg,AK,Oostelijke Eilanden/Kadijken,GA02,Centrum-Oost,A,Centrum,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-01,,0,0,0,0,0,140,0,n.b.,n.b.,n.b.,n.b.,n.b.,140,140,2023-07-01,"SRID=28992;MULTIPOLYGON (((123949.931786847 487262.3791939305, 123930.305377404 487281.974559264, 123873.6263504503 487225.1511976519, 123891.8852737301 487205.7756364431, 123949.931786847 487262.3791939305)))"
7502,Lelylaan ~ Het Podium kavel B,FP01,Schipluidenbuurt,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.v.t.,Niet-Corporatie,Fase 5: Gestart,2023-03-01,2023-03-01,0,147,0,0,0,0,0,0,0,0,0,0,147,147,2023-07-01,"SRID=28992;MULTIPOLYGON (((117546.902288099 485580.4917092155, 117475.0117396131 485579.246139143, 117468.4834793412 485535.1109616573, 117542.4098909012 485536.1184602099, 117546.902288099 485580.4917092155)))"
7550,Houthaven kavel 5 waterw.,EC01,Houthavens-West,EC,Houthavens,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-14,,0,0,0,0,0,2,0,n.b.,n.b.,n.b.,n.b.,n.b.,2,2,2023-07-01,"SRID=28992;MULTIPOLYGON (((120777.9220672214 489686.836005545, 120768.6053747229 489697.9163336533, 120762.1003936709 489692.3980845931, 120771.4866175552 489681.5286720903, 120777.9220672214 489686.836005545)), ((120768.3377659768 489678.991362318, 120759.0271905895 489689.9715239682, 120752.5146083993 489684.3420714179, 120762.0378112 489673.5940847573, 120768.3377659768 489678.991362318)), ((120794.3352590741 489629.1960582092, 120785.0168739035 489640.0538268974, 120778.5125315433 489634.6356937742, 120788.0351158138 489623.7764951614, 120794.3352590741 489629.1960582092)), ((120803.7841740409 489637.1418331983, 120794.5278164179 489648.1104224078, 120788.0296066118 489642.5920923228, 120797.4849007752 489631.8446478524, 120803.7841740409 489637.1418331983)), ((120813.4304538617 489645.0862568913, 120803.9827299136 489655.9448872667, 120797.6214477655 489650.5368632597, 120807.144814562 489639.7889647243, 120813.4304538617 489645.0862568913)), ((120758.8881765622 489670.9455175676, 120749.5101584355 489682.015180791, 120743.134539557 489676.5071842713, 120752.5268635212 489665.5375515297, 120758.8881765622 489670.9455175676)))"
7552,Houthaven kavel 7b1,EC01,Houthavens-West,EC,Houthavens,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-03,,80,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,80,80,2023-07-01,"SRID=28992;MULTIPOLYGON (((120804.4684062959 489503.4346354334, 120795.6100543022 489512.9427774433, 120757.4792194586 489481.0506632224, 120739.4856516727 489487.6292031308, 120785.8377937976 489525.1388533299, 120777.3926381664 489535.3229026675, 120712.4977194238 489483.1434436588, 120759.6172334475 489464.456770153, 120804.4684062959 489503.4346354334)))"
7566,Iambe (van Ostadestraat 341),KF04,Willibrordusbuurt,KF,Nieuwe Pijp,GK13,"De Pijp, Rivierenbuurt",K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2023-12-26,,26,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,26,26,2023-07-01,"SRID=28992;MULTIPOLYGON (((122032.4044728715 485269.7790969106, 122017.5039116707 485302.3576393347, 122003.9012775498 485295.6611858237, 122010.8088600855 485281.2615008559, 122013.8154562642 485282.5877546557, 122021.811941919 485264.9429223099, 122032.4044728715 485269.7790969106)))"
7568,Houthaven Cluster I,EC01,Houthavens-West,EC,Houthavens,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-01-01,,0,0,0,0,0,64,0,n.b.,n.b.,n.b.,n.b.,n.b.,64,64,2023-07-01,"SRID=28992;MULTIPOLYGON (((120109.7068312709 489742.955337651, 120110.1192611221 489732.9382114151, 120109.7691543739 489721.9361856674, 120128.0750013672 489721.2503775606, 120127.8781796065 489731.9224642728, 120147.8138343402 489731.6591549451, 120147.1273224771 489709.6438762057, 120134.80890145 489709.9534775387, 120134.0800806944 489685.8132627059, 120158.3206863476 489684.9743494511, 120158.6934631334 489730.0356484965, 120175.7127593466 489729.3479787215, 120175.7264745943 489740.9309817706, 120109.7068312709 489742.955337651)))"
7601,ING fase 3 Westercampus,EA03,Woon- en Groengebied Sloterdijk,EA,Sloterdijk-West,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-09-01,,0,0,0,0,0,255,0,n.b.,n.b.,n.b.,n.b.,n.b.,255,255,2023-07-01,"SRID=28992;MULTIPOLYGON (((118518.6882037159 488816.2450246695, 118422.7936270496 488830.863743159, 118422.7920416114 488747.0892159905, 118518.5789204783 488747.1477078276, 118518.6882037159 488816.2450246695)))"
7680,Pr. Hendrikcampus SHV Transf,AF04,Rapenburg,AF,Nieuwmarkt/Lastage,GA02,Centrum-Oost,A,Centrum,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-11-01,,40,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,40,40,2023-07-01,"SRID=28992;MULTIPOLYGON (((122596.7195393355 487084.4928120594, 122578.4985791487 487099.6225151276, 122563.1325360432 487082.8107475118, 122580.1178578002 487067.2329058163, 122596.7195393355 487084.4928120594)))"
7688,BSH kavel 25.1,NB05,Buiksloterham-Noord,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2027-09-03,,89,87,0,0,0,23,0,n.b.,n.b.,n.b.,n.b.,n.b.,199,199,2023-07-01,"SRID=28992;MULTIPOLYGON (((122359.9734973306 489882.1021816489, 122319.7161053133 489908.4056161634, 122250.6978294336 489805.0387142815, 122294.416856673 489777.176263621, 122359.9734973306 489882.1021816489)))"
7710,Overamstel/Bajeskwartier Realisatie bouw H (The Jay),MQ07,Weespertrekvaart,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.v.t.,Niet-Corporatie,Fase 5: Gestart,2023-06-05,2023-06-05,40,0,0,0,96,0,0,0,0,0,0,0,136,136,2023-07-01,"SRID=28992;MULTIPOLYGON (((123303.330238891 483660.2101830664, 123323.3396017724 483612.3482499847, 123338.998479672 483619.3689648688, 123347.7215300729 483684.1706666264, 123303.330238891 483660.2101830664)))"
7726,Solid 3/4 (HW blok 1d) Eyckstaete,MJ04,Joris Ivenspleinbuurt,MJ,IJburg-West,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-10-23,,0,42,0,12,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,54,54,2023-07-01,"SRID=28992;MULTIPOLYGON (((127864.7097215196 485847.466104496, 127860.7170600235 485851.0485849925, 127820.2323898776 485823.7995070773, 127830.679372504 485814.6070097427, 127864.7097215196 485847.466104496)))"
7731,Sloterdijk Centrum kavel J,FA08,Sloterdijk Stationskwartier,FA,Sloterdijk Nieuw-West,GF06,Sloterdijk Nieuw-West,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2031-07-03,,157,157,0,0,78,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,392,392,2023-07-01,"SRID=28992;MULTIPOLYGON (((117343.7837081075 489093.0101787386, 117345.0760774706 489048.2699987199, 117393.0046105879 489048.3494490866, 117439.6287457251 489020.1768668196, 117461.8912476109 489020.2299441951, 117461.9021052971 489092.3324393265, 117343.7837081075 489093.0101787386)))"
7734,Sloterdijk 1 Zuid (1) fase 1B Blok II,EA02,Contactbuurt,EA,Sloterdijk-West,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-05-09,,132,175,0,0,0,132,0,n.b.,n.b.,n.b.,n.b.,n.b.,439,439,2023-07-01,"SRID=28992;MULTIPOLYGON (((118185.6102918862 489444.0526698508, 118189.2228992376 489316.0659922018, 118264.926805504 489317.5044569607, 118261.7350982573 489445.5991948791, 118185.6102918862 489444.0526698508)))"
7749,Filips van Almondestraat 15,EN01,Filips van Almondekwartier,EN,Chass�buurt,GE05,"Oud-West, De Baarsjes",E,West,n.v.t.,Niet-Corporatie,Fase 5: Gestart,2023-06-06,2023-06-06,0,0,0,0,20,0,0,0,0,0,0,0,20,20,2023-07-01,"SRID=28992;MULTIPOLYGON (((118955.5391398307 486984.5528895385, 119004.2741886406 486991.6522219625, 119002.2056291989 487005.9208228932, 119003.2279138531 487006.013508759, 119002.9043556617 487008.3413834427, 118989.6709184079 487006.4462084436, 118989.4847828662 487008.0053276945, 118988.1219803646 487007.9151292061, 118988.3898398197 487006.3554136136, 118978.0803113025 487004.7504890157, 118975.6302445308 487021.7924763065, 118979.5791156692 487022.5425360572, 118978.0850095142 487032.456351495, 118970.3131161229 487031.40039362, 118969.2858813611 487030.6290118878, 118969.2096556446 487029.5168816921, 118967.0279132569 487029.1990033958, 118966.7036427543 487031.4267441296, 118961.7972686542 487030.1273427202, 118963.2829078248 487019.9910465802, 118966.4810201619 487020.5240402058, 118967.9214364763 487010.7218819034, 118965.5942312698 487010.0712601334, 118964.76805275 487008.8533367782, 118964.8272206195 487007.628949502, 118966.9195187252 487005.9557708624, 118970.1372585849 487006.3773549697, 118970.5195769214 487003.7041162085, 118953.2016654632 487001.1489910674, 118955.5391398307 486984.5528895385)))"
7769,NDSM_Toekomstige kavels B4(1-3) B5 B8 - Realisering programma B4(1-2) (305 won 33 (?) mnd),NB03,NDSM terrein,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2029-08-01,,63,0,50,0,0,138,0,n.b.,n.b.,n.b.,n.b.,n.b.,251,251,2023-07-01,"SRID=28992;MULTIPOLYGON (((121341.2672732134 490692.8473507683, 121243.4814340435 490767.4288501414, 121208.6030052335 490722.6928341296, 121272.0860216884 490673.0773156479, 121341.2672732134 490692.8473507683)))"
7777,Klaprozenweg Noord Projectbesluit - Bouwproces woningen en voorzieningen: Fase 1,NC03,Terrasdorp,NC,Tuindorp Oostzaan,GN18,Noord-West,N,Noord,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2028-09-25,,80,80,0,0,0,40,0,n.b.,n.b.,n.b.,n.b.,n.b.,200,200,2023-07-01,"SRID=28992;MULTIPOLYGON (((121570.3832216823 490864.8875281768, 121449.1229860352 490956.5066225631, 121397.2062670949 490886.6494506086, 121512.9748594913 490797.9705096206, 121570.3832216823 490864.8875281768)))"
7786,Hoogte Kadijk 145 Koning William,AK07,Kadijken,AK,Oostelijke Eilanden/Kadijken,GA02,Centrum-Oost,A,Centrum,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-01,,83,10,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,93,93,2023-07-01,"SRID=28992;MULTIPOLYGON (((123101.9234752377 486800.7959154469, 123121.2662353995 486790.2117835721, 123124.276197801 486791.1937552604, 123147.2963509315 486844.8987599292, 123130.0134139958 486855.9145633387, 123101.9234752377 486800.7959154469)))"
7813,Hettenheuvelweg12-16 The Libra  &Amsterdam,TA03,Amstel III deel A/B-Noord,TA,Amstel III/Bullewijk,GT21,Bijlmer-West,T,Zuidoost,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2024-06-27,,121,214,0,226,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,561,561,2023-07-01,"SRID=28992;MULTIPOLYGON (((124842.5 479637.3, 124890.4 479663.9, 124888.2 479668, 124949.2 479701.8, 124971.906 479660.867, 124974.5 479662.3, 124986.7 479640.3, 124984.109 479638.868, 124985.7 479636, 124903.5 479590.4, 124904.4 479588.9, 124877.6 479574.1, 124842.5 479637.3)))"
7831,Lelylaan ~ Het Podium kavel CD,FP01,Schipluidenbuurt,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2024-10-09,,0,48,0,0,0,141,0,n.b.,n.b.,n.b.,n.b.,n.b.,189,189,2023-07-01,"SRID=28992;MULTIPOLYGON (((117549.1951045874 485622.3002153489, 117603.6328631843 485622.9001386305, 117603.502570526 485632.6816421518, 117554.3104465576 485632.053061523, 117554.3070712186 485631.6080123684, 117542.1029309064 485631.2555112625, 117541.9861002225 485633.8155775091, 117542.6748982216 485633.9104936825, 117543.1788516346 485637.4783954269, 117542.4187801579 485645.0504328414, 117537.915886225 485645.0845966813, 117537.2119002432 485640.2942575357, 117537.3126554944 485637.4116338806, 117537.7616545104 485633.7363602057, 117538.5110031799 485633.7306745421, 117538.5681256477 485631.3824717348, 117526.3036018033 485631.1528633861, 117526.3163253277 485631.9316476759, 117489.3130923007 485631.4448818967, 117489.3816792456 485621.6415882246, 117531.6168986708 485622.0997749745, 117531.7075497994 485616.0905777551, 117529.795972521 485615.5598680096, 117533.8137632135 485597.3814551854, 117533.6086075588 485596.3815937984, 117534.6866995848 485595.7058009015, 117535.5067099119 485596.0333847034, 117536.4226769041 485599.1308308162, 117547.5259800697 485598.9464523716, 117551.1830289207 485615.8315531235, 117549.2857771024 485616.2910184996, 117549.1951045874 485622.3002153489)))"
7845,Archimedesplantsoen ^ Nieuwe Meent,MN03,Middenmeer-Zuid,MN,Middenmeer,GM16,Watergraafsmeer,M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-10-02,,6,22,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,28,28,2023-07-01,"SRID=28992;MULTIPOLYGON (((125002.7699085738 485071.8018321214, 125028.972800016 485044.7049767103, 125055.7753006963 485070.3786038917, 125054.0746115787 485071.9355288311, 125066.7252070883 485090.774237884, 125044.0697126635 485107.3791421441, 125002.7699085738 485071.8018321214)))"
7853,Pieter Calandlaan 5-7,FN02,Jacques Veldmanbuurt,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.v.t.,Niet-Corporatie,Fase 5: Gestart,2023-04-01,2023-04-01,0,0,0,83,0,0,0,0,0,0,0,0,83,83,2023-07-01,"SRID=28992;MULTIPOLYGON (((117097.7202192284 485444.9336453206, 117097.0930579721 485505.2349995866, 117081.6952361958 485505.1306884943, 117082.3153969015 485444.8293841747, 117097.7202192284 485444.9336453206)))"
